Date,time,Consumption
8/4/2017,6:30:00,39058
8/4/2017,6:45:00,
8/4/2017,7:00:00,39831
8/4/2017,7:15:00,
8/4/2017,7:30:00,41651
8/4/2017,7:45:00,
8/4/2017,8:00:00,43381
8/4/2017,8:15:00,
8/4/2017,8:30:00,45356
8/4/2017,8:45:00,
8/4/2017,9:00:00,46746
8/4/2017,9:15:00,
8/4/2017,9:30:00,48161
8/4/2017,9:45:00,
8/4/2017,10:00:00,49141
8/4/2017,10:15:00,
8/4/2017,10:30:00,49881
8/4/2017,10:45:00,
8/4/2017,11:00:00,50489
8/4/2017,11:15:00,
8/4/2017,11:30:00,50971
8/4/2017,11:45:00,
8/4/2017,12:00:00,51574
8/4/2017,12:15:00,
8/4/2017,12:30:00,51882
8/4/2017,12:45:00,
8/4/2017,13:00:00,52517
8/4/2017,13:15:00,
8/4/2017,13:30:00,51315
8/4/2017,13:45:00,
8/4/2017,14:00:00,50904
8/4/2017,14:15:00,
8/4/2017,14:30:00,51010
8/4/2017,14:45:00,
8/4/2017,15:00:00,50129
8/4/2017,15:15:00,
8/4/2017,15:30:00,49812
8/4/2017,15:45:00,
8/4/2017,16:00:00,49045
8/4/2017,16:15:00,
8/4/2017,16:30:00,48389
8/4/2017,16:45:00,
8/4/2017,17:00:00,47965
8/4/2017,17:15:00,
8/4/2017,17:30:00,47557
8/4/2017,17:45:00,
8/4/2017,18:00:00,47755
8/4/2017,18:15:00,
8/4/2017,18:30:00,47919
8/4/2017,18:45:00,
8/4/2017,19:00:00,48341
8/4/2017,19:15:00,
8/4/2017,19:30:00,47664
8/4/2017,19:45:00,
8/4/2017,20:00:00,46919
8/4/2017,20:15:00,
8/4/2017,20:30:00,45648
8/4/2017,20:45:00,
8/4/2017,21:00:00,44648
8/4/2017,21:15:00,
8/4/2017,21:30:00,44996
8/4/2017,21:45:00,
8/4/2017,22:00:00,45598
8/4/2017,22:15:00,
8/4/2017,22:30:00,45896
8/4/2017,22:45:00,
8/4/2017,23:00:00,48195
8/4/2017,23:15:00,
8/4/2017,23:30:00,47245
8/4/2017,23:45:00,
8/5/2017,0:00:00,46180
8/5/2017,0:15:00,
8/5/2017,0:30:00,43599
8/5/2017,0:45:00,
8/5/2017,1:00:00,40566
8/5/2017,1:15:00,
8/5/2017,1:30:00,39898
8/5/2017,1:45:00,
8/5/2017,2:00:00,39140
8/5/2017,2:15:00,
8/5/2017,2:30:00,38272
8/5/2017,2:45:00,
8/5/2017,3:00:00,36621
8/5/2017,3:15:00,
8/5/2017,3:30:00,35591
8/5/2017,3:45:00,
8/5/2017,4:00:00,34795
8/5/2017,4:15:00,
8/5/2017,4:30:00,34477
8/5/2017,4:45:00,
8/5/2017,5:00:00,34336
8/5/2017,5:15:00,
8/5/2017,5:30:00,34670
8/5/2017,5:45:00,
8/5/2017,6:00:00,34935
8/5/2017,6:15:00,
8/5/2017,6:30:00,34791
8/5/2017,6:45:00,
8/5/2017,7:00:00,34744
8/5/2017,7:15:00,
8/5/2017,7:30:00,35506
8/5/2017,7:45:00,
8/5/2017,8:00:00,36597
8/5/2017,8:15:00,
8/5/2017,8:30:00,38132
8/5/2017,8:45:00,
8/5/2017,9:00:00,39658
8/5/2017,9:15:00,
8/5/2017,9:30:00,41081
8/5/2017,9:45:00,
8/5/2017,10:00:00,42191
8/5/2017,10:15:00,
8/5/2017,10:30:00,42993
8/5/2017,10:45:00,
8/5/2017,11:00:00,43640
8/5/2017,11:15:00,
8/5/2017,11:30:00,44288
8/5/2017,11:45:00,
8/5/2017,12:00:00,44850
8/5/2017,12:15:00,
8/5/2017,12:30:00,45680
8/5/2017,12:45:00,
8/5/2017,13:00:00,46622
8/5/2017,13:15:00,
8/5/2017,13:30:00,45395
8/5/2017,13:45:00,
8/5/2017,14:00:00,44538
8/5/2017,14:15:00,
8/5/2017,14:30:00,44417
8/5/2017,14:45:00,
8/5/2017,15:00:00,43496
8/5/2017,15:15:00,
8/5/2017,15:30:00,43301
8/5/2017,15:45:00,
8/5/2017,16:00:00,42556
8/5/2017,16:15:00,
8/5/2017,16:30:00,41891
8/5/2017,16:45:00,
8/5/2017,17:00:00,41642
8/5/2017,17:15:00,
8/5/2017,17:30:00,41494
8/5/2017,17:45:00,
8/5/2017,18:00:00,41878
8/5/2017,18:15:00,
8/5/2017,18:30:00,42191
8/5/2017,18:45:00,
8/5/2017,19:00:00,42674
8/5/2017,19:15:00,
8/5/2017,19:30:00,42475
8/5/2017,19:45:00,
8/5/2017,20:00:00,41968
8/5/2017,20:15:00,
8/5/2017,20:30:00,40853
8/5/2017,20:45:00,
8/5/2017,21:00:00,40194
8/5/2017,21:15:00,
8/5/2017,21:30:00,40764
8/5/2017,21:45:00,
8/5/2017,22:00:00,41544
8/5/2017,22:15:00,
8/5/2017,22:30:00,42323
8/5/2017,22:45:00,
8/5/2017,23:00:00,44980
8/5/2017,23:15:00,
8/5/2017,23:30:00,44043
8/5/2017,23:45:00,
8/6/2017,0:00:00,43296
8/6/2017,0:15:00,
8/6/2017,0:30:00,41041
8/6/2017,0:45:00,
8/6/2017,1:00:00,38286
8/6/2017,1:15:00,
8/6/2017,1:30:00,37504
8/6/2017,1:45:00,
8/6/2017,2:00:00,36705
8/6/2017,2:15:00,
8/6/2017,2:30:00,35924
8/6/2017,2:45:00,
8/6/2017,3:00:00,34316
8/6/2017,3:15:00,
8/6/2017,3:30:00,33370
8/6/2017,3:45:00,
8/6/2017,4:00:00,32594
8/6/2017,4:15:00,
8/6/2017,4:30:00,32240
8/6/2017,4:45:00,
8/6/2017,5:00:00,31973
8/6/2017,5:15:00,
8/6/2017,5:30:00,32115
8/6/2017,5:45:00,
8/6/2017,6:00:00,32112
8/6/2017,6:15:00,
8/6/2017,6:30:00,31676
8/6/2017,6:45:00,
8/6/2017,7:00:00,31284
8/6/2017,7:15:00,
8/6/2017,7:30:00,31739
8/6/2017,7:45:00,
8/6/2017,8:00:00,32567
8/6/2017,8:15:00,
8/6/2017,8:30:00,33796
8/6/2017,8:45:00,
8/6/2017,9:00:00,35148
8/6/2017,9:15:00,
8/6/2017,9:30:00,36451
8/6/2017,9:45:00,
8/6/2017,10:00:00,37521
8/6/2017,10:15:00,
8/6/2017,10:30:00,38475
8/6/2017,10:45:00,
8/6/2017,11:00:00,39087
8/6/2017,11:15:00,
8/6/2017,11:30:00,39767
8/6/2017,11:45:00,
8/6/2017,12:00:00,40414
8/6/2017,12:15:00,
8/6/2017,12:30:00,41374
8/6/2017,12:45:00,
8/6/2017,13:00:00,42209
8/6/2017,13:15:00,
8/6/2017,13:30:00,40864
8/6/2017,13:45:00,
8/6/2017,14:00:00,39728
8/6/2017,14:15:00,
8/6/2017,14:30:00,39374
8/6/2017,14:45:00,
8/6/2017,15:00:00,38461
8/6/2017,15:15:00,
8/6/2017,15:30:00,38172
8/6/2017,15:45:00,
8/6/2017,16:00:00,37427
8/6/2017,16:15:00,
8/6/2017,16:30:00,37090
8/6/2017,16:45:00,
8/6/2017,17:00:00,36864
8/6/2017,17:15:00,
8/6/2017,17:30:00,36964
8/6/2017,17:45:00,
8/6/2017,18:00:00,37502
8/6/2017,18:15:00,
8/6/2017,18:30:00,38131
8/6/2017,18:45:00,
8/6/2017,19:00:00,38997
8/6/2017,19:15:00,
8/6/2017,19:30:00,39517
8/6/2017,19:45:00,
8/6/2017,20:00:00,39664
8/6/2017,20:15:00,
8/6/2017,20:30:00,39196
8/6/2017,20:45:00,
8/6/2017,21:00:00,39139
8/6/2017,21:15:00,
8/6/2017,21:30:00,40031
8/6/2017,21:45:00,
8/6/2017,22:00:00,40906
8/6/2017,22:15:00,
8/6/2017,22:30:00,41650
8/6/2017,22:45:00,
8/6/2017,23:00:00,44075
8/6/2017,23:15:00,
8/6/2017,23:30:00,42975
8/6/2017,23:45:00,
8/7/2017,0:00:00,42241
8/7/2017,0:15:00,
8/7/2017,0:30:00,39866
8/7/2017,0:45:00,
8/7/2017,1:00:00,37154
8/7/2017,1:15:00,
8/7/2017,1:30:00,36521
8/7/2017,1:45:00,
8/7/2017,2:00:00,35828
8/7/2017,2:15:00,
8/7/2017,2:30:00,35244
8/7/2017,2:45:00,
8/7/2017,3:00:00,33682
8/7/2017,3:15:00,
8/7/2017,3:30:00,32942
8/7/2017,3:45:00,
8/7/2017,4:00:00,32448
8/7/2017,4:15:00,
8/7/2017,4:30:00,32500
8/7/2017,4:45:00,
8/7/2017,5:00:00,32794
8/7/2017,5:15:00,
8/7/2017,5:30:00,33817
8/7/2017,5:45:00,
8/7/2017,6:00:00,34890
8/7/2017,6:15:00,
8/7/2017,6:30:00,35863
8/7/2017,6:45:00,
8/7/2017,7:00:00,36604
8/7/2017,7:15:00,
8/7/2017,7:30:00,37963
8/7/2017,7:45:00,
8/7/2017,8:00:00,39618
8/7/2017,8:15:00,
8/7/2017,8:30:00,41380
8/7/2017,8:45:00,
8/7/2017,9:00:00,42790
8/7/2017,9:15:00,
8/7/2017,9:30:00,44163
8/7/2017,9:45:00,
8/7/2017,10:00:00,45037
8/7/2017,10:15:00,
8/7/2017,10:30:00,45746
8/7/2017,10:45:00,
8/7/2017,11:00:00,46302
8/7/2017,11:15:00,
8/7/2017,11:30:00,46930
8/7/2017,11:45:00,
8/7/2017,12:00:00,47787
8/7/2017,12:15:00,
8/7/2017,12:30:00,48239
8/7/2017,12:45:00,
8/7/2017,13:00:00,48846
8/7/2017,13:15:00,
8/7/2017,13:30:00,47945
8/7/2017,13:45:00,
8/7/2017,14:00:00,47575
8/7/2017,14:15:00,
8/7/2017,14:30:00,47703
8/7/2017,14:45:00,
8/7/2017,15:00:00,46859
8/7/2017,15:15:00,
8/7/2017,15:30:00,46515
8/7/2017,15:45:00,
8/7/2017,16:00:00,45877
8/7/2017,16:15:00,
8/7/2017,16:30:00,45279
8/7/2017,16:45:00,
8/7/2017,17:00:00,44867
8/7/2017,17:15:00,
8/7/2017,17:30:00,44672
8/7/2017,17:45:00,
8/7/2017,18:00:00,44699
8/7/2017,18:15:00,
8/7/2017,18:30:00,44888
8/7/2017,18:45:00,
8/7/2017,19:00:00,45604
8/7/2017,19:15:00,
8/7/2017,19:30:00,45433
8/7/2017,19:45:00,
8/7/2017,20:00:00,44821
8/7/2017,20:15:00,
8/7/2017,20:30:00,43440
8/7/2017,20:45:00,
8/7/2017,21:00:00,42649
8/7/2017,21:15:00,
8/7/2017,21:30:00,43093
8/7/2017,21:45:00,
8/7/2017,22:00:00,43337
8/7/2017,22:15:00,
8/7/2017,22:30:00,43684
8/7/2017,22:45:00,
8/7/2017,23:00:00,45986
8/7/2017,23:15:00,
8/7/2017,23:30:00,44821
8/7/2017,23:45:00,
8/8/2017,0:00:00,43975
8/8/2017,0:15:00,
8/8/2017,0:30:00,41547
8/8/2017,0:45:00,
8/8/2017,1:00:00,38686
8/8/2017,1:15:00,
8/8/2017,1:30:00,38015
8/8/2017,1:45:00,
8/8/2017,2:00:00,37404
8/8/2017,2:15:00,
8/8/2017,2:30:00,36774
8/8/2017,2:45:00,
8/8/2017,3:00:00,35397
8/8/2017,3:15:00,
8/8/2017,3:30:00,34540
8/8/2017,3:45:00,
8/8/2017,4:00:00,33953
8/8/2017,4:15:00,
8/8/2017,4:30:00,33883
8/8/2017,4:45:00,
8/8/2017,5:00:00,34088
8/8/2017,5:15:00,
8/8/2017,5:30:00,34959
8/8/2017,5:45:00,
8/8/2017,6:00:00,35882
8/8/2017,6:15:00,
8/8/2017,6:30:00,36831
8/8/2017,6:45:00,
8/8/2017,7:00:00,37563
8/8/2017,7:15:00,
8/8/2017,7:30:00,39037
8/8/2017,7:45:00,
8/8/2017,8:00:00,40583
8/8/2017,8:15:00,
8/8/2017,8:30:00,42308
8/8/2017,8:45:00,
8/8/2017,9:00:00,43732
8/8/2017,9:15:00,
8/8/2017,9:30:00,45075
8/8/2017,9:45:00,
8/8/2017,10:00:00,45810
8/8/2017,10:15:00,
8/8/2017,10:30:00,46412
8/8/2017,10:45:00,
8/8/2017,11:00:00,46894
8/8/2017,11:15:00,
8/8/2017,11:30:00,47459
8/8/2017,11:45:00,
8/8/2017,12:00:00,48192
8/8/2017,12:15:00,
8/8/2017,12:30:00,48254
8/8/2017,12:45:00,
8/8/2017,13:00:00,48653
8/8/2017,13:15:00,
8/8/2017,13:30:00,47498
8/8/2017,13:45:00,
8/8/2017,14:00:00,46992
8/8/2017,14:15:00,
8/8/2017,14:30:00,46867
8/8/2017,14:45:00,
8/8/2017,15:00:00,45835
8/8/2017,15:15:00,
8/8/2017,15:30:00,45343
8/8/2017,15:45:00,
8/8/2017,16:00:00,44904
8/8/2017,16:15:00,
8/8/2017,16:30:00,44276
8/8/2017,16:45:00,
8/8/2017,17:00:00,43842
8/8/2017,17:15:00,
8/8/2017,17:30:00,43576
8/8/2017,17:45:00,
8/8/2017,18:00:00,43738
8/8/2017,18:15:00,
8/8/2017,18:30:00,43970
8/8/2017,18:45:00,
8/8/2017,19:00:00,44687
8/8/2017,19:15:00,
8/8/2017,19:30:00,44410
8/8/2017,19:45:00,
8/8/2017,20:00:00,43719
8/8/2017,20:15:00,
8/8/2017,20:30:00,42328
8/8/2017,20:45:00,
8/8/2017,21:00:00,41594
8/8/2017,21:15:00,
8/8/2017,21:30:00,41992
8/8/2017,21:45:00,
8/8/2017,22:00:00,42459
8/8/2017,22:15:00,
8/8/2017,22:30:00,42732
8/8/2017,22:45:00,
8/8/2017,23:00:00,45203
8/8/2017,23:15:00,
8/8/2017,23:30:00,44091
8/8/2017,23:45:00,
8/9/2017,0:00:00,43320
8/9/2017,0:15:00,
8/9/2017,0:30:00,40925
8/9/2017,0:45:00,
8/9/2017,1:00:00,38091
8/9/2017,1:15:00,
8/9/2017,1:30:00,37519
8/9/2017,1:45:00,
8/9/2017,2:00:00,36811
8/9/2017,2:15:00,
8/9/2017,2:30:00,36124
8/9/2017,2:45:00,
8/9/2017,3:00:00,34776
8/9/2017,3:15:00,
8/9/2017,3:30:00,34046
8/9/2017,3:45:00,
8/9/2017,4:00:00,33433
8/9/2017,4:15:00,
8/9/2017,4:30:00,33289
8/9/2017,4:45:00,
8/9/2017,5:00:00,33565
8/9/2017,5:15:00,
8/9/2017,5:30:00,34431
8/9/2017,5:45:00,
8/9/2017,6:00:00,35402
8/9/2017,6:15:00,
8/9/2017,6:30:00,36394
8/9/2017,6:45:00,
8/9/2017,7:00:00,36979
8/9/2017,7:15:00,
8/9/2017,7:30:00,38485
8/9/2017,7:45:00,
8/9/2017,8:00:00,40017
8/9/2017,8:15:00,
8/9/2017,8:30:00,41655
8/9/2017,8:45:00,
8/9/2017,9:00:00,43053
8/9/2017,9:15:00,
8/9/2017,9:30:00,44203
8/9/2017,9:45:00,
8/9/2017,10:00:00,44991
8/9/2017,10:15:00,
8/9/2017,10:30:00,45650
8/9/2017,10:45:00,
8/9/2017,11:00:00,46286
8/9/2017,11:15:00,
8/9/2017,11:30:00,46938
8/9/2017,11:45:00,
8/9/2017,12:00:00,47652
8/9/2017,12:15:00,
8/9/2017,12:30:00,47885
8/9/2017,12:45:00,
8/9/2017,13:00:00,48271
8/9/2017,13:15:00,
8/9/2017,13:30:00,47077
8/9/2017,13:45:00,
8/9/2017,14:00:00,46573
8/9/2017,14:15:00,
8/9/2017,14:30:00,46567
8/9/2017,14:45:00,
8/9/2017,15:00:00,45639
8/9/2017,15:15:00,
8/9/2017,15:30:00,45119
8/9/2017,15:45:00,
8/9/2017,16:00:00,44454
8/9/2017,16:15:00,
8/9/2017,16:30:00,43826
8/9/2017,16:45:00,
8/9/2017,17:00:00,43469
8/9/2017,17:15:00,
8/9/2017,17:30:00,43195
8/9/2017,17:45:00,
8/9/2017,18:00:00,43332
8/9/2017,18:15:00,
8/9/2017,18:30:00,43712
8/9/2017,18:45:00,
8/9/2017,19:00:00,44377
8/9/2017,19:15:00,
8/9/2017,19:30:00,44329
8/9/2017,19:45:00,
8/9/2017,20:00:00,43680
8/9/2017,20:15:00,
8/9/2017,20:30:00,42419
8/9/2017,20:45:00,
8/9/2017,21:00:00,41759
8/9/2017,21:15:00,
8/9/2017,21:30:00,42263
8/9/2017,21:45:00,
8/9/2017,22:00:00,42378
8/9/2017,22:15:00,
8/9/2017,22:30:00,42698
8/9/2017,22:45:00,
8/9/2017,23:00:00,44954
8/9/2017,23:15:00,
8/9/2017,23:30:00,43936
8/9/2017,23:45:00,
8/10/2017,0:00:00,43227
8/10/2017,0:15:00,
8/10/2017,0:30:00,40894
8/10/2017,0:45:00,
8/10/2017,1:00:00,38068
8/10/2017,1:15:00,
8/10/2017,1:30:00,37500
8/10/2017,1:45:00,
8/10/2017,2:00:00,36791
8/10/2017,2:15:00,
8/10/2017,2:30:00,36245
8/10/2017,2:45:00,
8/10/2017,3:00:00,34835
8/10/2017,3:15:00,
8/10/2017,3:30:00,34053
8/10/2017,3:45:00,
8/10/2017,4:00:00,33466
8/10/2017,4:15:00,
8/10/2017,4:30:00,33305
8/10/2017,4:45:00,
8/10/2017,5:00:00,33530
8/10/2017,5:15:00,
8/10/2017,5:30:00,34369
8/10/2017,5:45:00,
8/10/2017,6:00:00,35417
8/10/2017,6:15:00,
8/10/2017,6:30:00,36488
8/10/2017,6:45:00,
8/10/2017,7:00:00,37044
8/10/2017,7:15:00,
8/10/2017,7:30:00,38536
8/10/2017,7:45:00,
8/10/2017,8:00:00,40146
8/10/2017,8:15:00,
8/10/2017,8:30:00,41847
8/10/2017,8:45:00,
8/10/2017,9:00:00,43045
8/10/2017,9:15:00,
8/10/2017,9:30:00,44289
8/10/2017,9:45:00,
8/10/2017,10:00:00,45196
8/10/2017,10:15:00,
8/10/2017,10:30:00,45837
8/10/2017,10:45:00,
8/10/2017,11:00:00,46252
8/10/2017,11:15:00,
8/10/2017,11:30:00,46848
8/10/2017,11:45:00,
8/10/2017,12:00:00,47629
8/10/2017,12:15:00,
8/10/2017,12:30:00,47722
8/10/2017,12:45:00,
8/10/2017,13:00:00,48199
8/10/2017,13:15:00,
8/10/2017,13:30:00,47077
8/10/2017,13:45:00,
8/10/2017,14:00:00,46307
8/10/2017,14:15:00,
8/10/2017,14:30:00,46367
8/10/2017,14:45:00,
8/10/2017,15:00:00,45389
8/10/2017,15:15:00,
8/10/2017,15:30:00,44925
8/10/2017,15:45:00,
8/10/2017,16:00:00,44362
8/10/2017,16:15:00,
8/10/2017,16:30:00,43712
8/10/2017,16:45:00,
8/10/2017,17:00:00,43161
8/10/2017,17:15:00,
8/10/2017,17:30:00,42956
8/10/2017,17:45:00,
8/10/2017,18:00:00,43026
8/10/2017,18:15:00,
8/10/2017,18:30:00,43474
8/10/2017,18:45:00,
8/10/2017,19:00:00,44359
8/10/2017,19:15:00,
8/10/2017,19:30:00,44109
8/10/2017,19:45:00,
8/10/2017,20:00:00,43524
8/10/2017,20:15:00,
8/10/2017,20:30:00,42297
8/10/2017,20:45:00,
8/10/2017,21:00:00,41631
8/10/2017,21:15:00,
8/10/2017,21:30:00,42189
8/10/2017,21:45:00,
8/10/2017,22:00:00,42130
8/10/2017,22:15:00,
8/10/2017,22:30:00,42460
8/10/2017,22:45:00,
8/10/2017,23:00:00,44904
8/10/2017,23:15:00,
8/10/2017,23:30:00,43968
8/10/2017,23:45:00,
8/11/2017,0:00:00,43310
8/11/2017,0:15:00,
8/11/2017,0:30:00,41029
8/11/2017,0:45:00,
8/11/2017,1:00:00,38274
8/11/2017,1:15:00,
8/11/2017,1:30:00,37541
8/11/2017,1:45:00,
8/11/2017,2:00:00,36959
8/11/2017,2:15:00,
8/11/2017,2:30:00,36420
8/11/2017,2:45:00,
8/11/2017,3:00:00,34792
8/11/2017,3:15:00,
8/11/2017,3:30:00,34044
8/11/2017,3:45:00,
8/11/2017,4:00:00,33406
8/11/2017,4:15:00,
8/11/2017,4:30:00,33323
8/11/2017,4:45:00,
8/11/2017,5:00:00,33523
8/11/2017,5:15:00,
8/11/2017,5:30:00,34449
8/11/2017,5:45:00,
8/11/2017,6:00:00,35442
8/11/2017,6:15:00,
8/11/2017,6:30:00,36556
8/11/2017,6:45:00,
8/11/2017,7:00:00,37131
8/11/2017,7:15:00,
8/11/2017,7:30:00,38703
8/11/2017,7:45:00,
8/11/2017,8:00:00,40136
8/11/2017,8:15:00,
8/11/2017,8:30:00,41883
8/11/2017,8:45:00,
8/11/2017,9:00:00,43195
8/11/2017,9:15:00,
8/11/2017,9:30:00,44437
8/11/2017,9:45:00,
8/11/2017,10:00:00,45258
8/11/2017,10:15:00,
8/11/2017,10:30:00,45863
8/11/2017,10:45:00,
8/11/2017,11:00:00,46292
8/11/2017,11:15:00,
8/11/2017,11:30:00,46758
8/11/2017,11:45:00,
8/11/2017,12:00:00,47312
8/11/2017,12:15:00,
8/11/2017,12:30:00,47589
8/11/2017,12:45:00,
8/11/2017,13:00:00,48057
8/11/2017,13:15:00,
8/11/2017,13:30:00,46772
8/11/2017,13:45:00,
8/11/2017,14:00:00,46137
8/11/2017,14:15:00,
8/11/2017,14:30:00,45975
8/11/2017,14:45:00,
8/11/2017,15:00:00,44910
8/11/2017,15:15:00,
8/11/2017,15:30:00,44396
8/11/2017,15:45:00,
8/11/2017,16:00:00,43537
8/11/2017,16:15:00,
8/11/2017,16:30:00,42836
8/11/2017,16:45:00,
8/11/2017,17:00:00,42496
8/11/2017,17:15:00,
8/11/2017,17:30:00,42318
8/11/2017,17:45:00,
8/11/2017,18:00:00,42442
8/11/2017,18:15:00,
8/11/2017,18:30:00,42765
8/11/2017,18:45:00,
8/11/2017,19:00:00,43548
8/11/2017,19:15:00,
8/11/2017,19:30:00,43225
8/11/2017,19:45:00,
8/11/2017,20:00:00,42735
8/11/2017,20:15:00,
8/11/2017,20:30:00,41483
8/11/2017,20:45:00,
8/11/2017,21:00:00,41101
8/11/2017,21:15:00,
8/11/2017,21:30:00,41776
8/11/2017,21:45:00,
8/11/2017,22:00:00,41851
8/11/2017,22:15:00,
8/11/2017,22:30:00,42349
8/11/2017,22:45:00,
8/11/2017,23:00:00,44751
8/11/2017,23:15:00,
8/11/2017,23:30:00,43874
8/11/2017,23:45:00,
8/12/2017,0:00:00,43136
8/12/2017,0:15:00,
8/12/2017,0:30:00,40846
8/12/2017,0:45:00,
8/12/2017,1:00:00,37953
8/12/2017,1:15:00,
8/12/2017,1:30:00,37236
8/12/2017,1:45:00,
8/12/2017,2:00:00,36564
8/12/2017,2:15:00,
8/12/2017,2:30:00,35938
8/12/2017,2:45:00,
8/12/2017,3:00:00,34233
8/12/2017,3:15:00,
8/12/2017,3:30:00,33314
8/12/2017,3:45:00,
8/12/2017,4:00:00,32515
8/12/2017,4:15:00,
8/12/2017,4:30:00,32153
8/12/2017,4:45:00,
8/12/2017,5:00:00,32053
8/12/2017,5:15:00,
8/12/2017,5:30:00,32427
8/12/2017,5:45:00,
8/12/2017,6:00:00,32873
8/12/2017,6:15:00,
8/12/2017,6:30:00,33149
8/12/2017,6:45:00,
8/12/2017,7:00:00,32839
8/12/2017,7:15:00,
8/12/2017,7:30:00,33618
8/12/2017,7:45:00,
8/12/2017,8:00:00,34619
8/12/2017,8:15:00,
8/12/2017,8:30:00,36139
8/12/2017,8:45:00,
8/12/2017,9:00:00,37576
8/12/2017,9:15:00,
8/12/2017,9:30:00,39081
8/12/2017,9:45:00,
8/12/2017,10:00:00,39972
8/12/2017,10:15:00,
8/12/2017,10:30:00,40686
8/12/2017,10:45:00,
8/12/2017,11:00:00,41122
8/12/2017,11:15:00,
8/12/2017,11:30:00,41608
8/12/2017,11:45:00,
8/12/2017,12:00:00,42279
8/12/2017,12:15:00,
8/12/2017,12:30:00,43120
8/12/2017,12:45:00,
8/12/2017,13:00:00,43895
8/12/2017,13:15:00,
8/12/2017,13:30:00,42511
8/12/2017,13:45:00,
8/12/2017,14:00:00,41557
8/12/2017,14:15:00,
8/12/2017,14:30:00,41343
8/12/2017,14:45:00,
8/12/2017,15:00:00,40331
8/12/2017,15:15:00,
8/12/2017,15:30:00,39783
8/12/2017,15:45:00,
8/12/2017,16:00:00,39152
8/12/2017,16:15:00,
8/12/2017,16:30:00,38753
8/12/2017,16:45:00,
8/12/2017,17:00:00,38471
8/12/2017,17:15:00,
8/12/2017,17:30:00,38338
8/12/2017,17:45:00,
8/12/2017,18:00:00,38837
8/12/2017,18:15:00,
8/12/2017,18:30:00,39452
8/12/2017,18:45:00,
8/12/2017,19:00:00,39992
8/12/2017,19:15:00,
8/12/2017,19:30:00,40093
8/12/2017,19:45:00,
8/12/2017,20:00:00,39828
8/12/2017,20:15:00,
8/12/2017,20:30:00,38958
8/12/2017,20:45:00,
8/12/2017,21:00:00,38608
8/12/2017,21:15:00,
8/12/2017,21:30:00,39524
8/12/2017,21:45:00,
8/12/2017,22:00:00,39626
8/12/2017,22:15:00,
8/12/2017,22:30:00,40324
8/12/2017,22:45:00,
8/12/2017,23:00:00,42998
8/12/2017,23:15:00,
8/12/2017,23:30:00,42331
8/12/2017,23:45:00,
8/13/2017,0:00:00,41919
8/13/2017,0:15:00,
8/13/2017,0:30:00,39739
8/13/2017,0:45:00,
8/13/2017,1:00:00,37050
8/13/2017,1:15:00,
8/13/2017,1:30:00,36343
8/13/2017,1:45:00,
8/13/2017,2:00:00,35541
8/13/2017,2:15:00,
8/13/2017,2:30:00,34822
8/13/2017,2:45:00,
8/13/2017,3:00:00,33075
8/13/2017,3:15:00,
8/13/2017,3:30:00,32096
8/13/2017,3:45:00,
8/13/2017,4:00:00,31336
8/13/2017,4:15:00,
8/13/2017,4:30:00,30828
8/13/2017,4:45:00,
8/13/2017,5:00:00,30624
8/13/2017,5:15:00,
8/13/2017,5:30:00,30707
8/13/2017,5:45:00,
8/13/2017,6:00:00,30889
8/13/2017,6:15:00,
8/13/2017,6:30:00,30797
8/13/2017,6:45:00,
8/13/2017,7:00:00,30199
8/13/2017,7:15:00,
8/13/2017,7:30:00,30672
8/13/2017,7:45:00,
8/13/2017,8:00:00,31497
8/13/2017,8:15:00,
8/13/2017,8:30:00,32736
8/13/2017,8:45:00,
8/13/2017,9:00:00,34057
8/13/2017,9:15:00,
8/13/2017,9:30:00,35593
8/13/2017,9:45:00,
8/13/2017,10:00:00,36663
8/13/2017,10:15:00,
8/13/2017,10:30:00,37740
8/13/2017,10:45:00,
8/13/2017,11:00:00,38266
8/13/2017,11:15:00,
8/13/2017,11:30:00,38995
8/13/2017,11:45:00,
8/13/2017,12:00:00,39691
8/13/2017,12:15:00,
8/13/2017,12:30:00,40588
8/13/2017,12:45:00,
8/13/2017,13:00:00,41348
8/13/2017,13:15:00,
8/13/2017,13:30:00,39883
8/13/2017,13:45:00,
8/13/2017,14:00:00,38660
8/13/2017,14:15:00,
8/13/2017,14:30:00,38234
8/13/2017,14:45:00,
8/13/2017,15:00:00,37277
8/13/2017,15:15:00,
8/13/2017,15:30:00,36854
8/13/2017,15:45:00,
8/13/2017,16:00:00,36056
8/13/2017,16:15:00,
8/13/2017,16:30:00,35582
8/13/2017,16:45:00,
8/13/2017,17:00:00,35331
8/13/2017,17:15:00,
8/13/2017,17:30:00,35374
8/13/2017,17:45:00,
8/13/2017,18:00:00,35855
8/13/2017,18:15:00,
8/13/2017,18:30:00,36572
8/13/2017,18:45:00,
8/13/2017,19:00:00,37395
8/13/2017,19:15:00,
8/13/2017,19:30:00,37959
8/13/2017,19:45:00,
8/13/2017,20:00:00,38097
8/13/2017,20:15:00,
8/13/2017,20:30:00,37900
8/13/2017,20:45:00,
8/13/2017,21:00:00,38106
8/13/2017,21:15:00,
8/13/2017,21:30:00,39548
8/13/2017,21:45:00,
8/13/2017,22:00:00,39755
8/13/2017,22:15:00,
8/13/2017,22:30:00,40274
8/13/2017,22:45:00,
8/13/2017,23:00:00,42818
8/13/2017,23:15:00,
